"location","date","observation","age_group","target"
"19",2025-05-31,4,"0-64","inc hosp"
"19",2025-05-31,3,"65-130","inc hosp"
"19",2025-06-07,6,"0-64","inc hosp"
"19",2025-06-07,1,"65-130","inc hosp"
"19",2025-06-14,2,"0-64","inc hosp"
"19",2025-06-14,1,"65-130","inc hosp"
"19",2025-06-21,7,"0-64","inc hosp"
"19",2025-06-21,5,"65-130","inc hosp"
"19",2025-06-28,2,"0-64","inc hosp"
"19",2025-06-28,2,"65-130","inc hosp"
"19",2025-07-05,0,"0-64","inc hosp"
"19",2025-07-05,2,"65-130","inc hosp"
"19",2025-07-12,1,"0-64","inc hosp"
"19",2025-07-12,3,"65-130","inc hosp"
"19",2025-07-19,7,"0-64","inc hosp"
"19",2025-07-19,3,"65-130","inc hosp"
"19",2025-07-26,2,"0-64","inc hosp"
"19",2025-07-26,2,"65-130","inc hosp"
"19",2025-08-02,8,"0-64","inc hosp"
"19",2025-08-02,3,"65-130","inc hosp"
"19",2025-08-09,10,"0-64","inc hosp"
"19",2025-08-09,9,"65-130","inc hosp"
"19",2025-08-16,9,"0-64","inc hosp"
"19",2025-08-16,6,"65-130","inc hosp"
"19",2025-08-23,19,"0-64","inc hosp"
"19",2025-08-23,8,"65-130","inc hosp"
"19",2025-08-30,18,"0-64","inc hosp"
"19",2025-08-30,6,"65-130","inc hosp"
"19",2025-09-06,11,"0-64","inc hosp"
"19",2025-09-06,13,"65-130","inc hosp"
"19",2025-09-13,25,"0-64","inc hosp"
"19",2025-09-13,12,"65-130","inc hosp"
"19",2025-09-20,21,"0-64","inc hosp"
"19",2025-09-20,15,"65-130","inc hosp"
"19",2025-09-27,19,"0-64","inc hosp"
"19",2025-09-27,20,"65-130","inc hosp"
"38",2025-10-04,9,"0-64","inc hosp"
"38",2025-10-04,3,"65-130","inc hosp"
"38",2025-10-11,7,"0-64","inc hosp"
"38",2025-10-11,3,"65-130","inc hosp"
"38",2025-10-18,0,"0-64","inc hosp"
"38",2025-10-18,0,"65-130","inc hosp"
"38",2025-10-25,1,"0-64","inc hosp"
"38",2025-10-25,4,"65-130","inc hosp"
"38",2025-11-01,2,"0-64","inc hosp"
"38",2025-11-01,2,"65-130","inc hosp"
"38",2025-11-08,3,"0-64","inc hosp"
"38",2025-11-08,0,"65-130","inc hosp"
"38",2025-11-15,2,"0-64","inc hosp"
"38",2025-11-15,1,"65-130","inc hosp"
"38",2025-11-22,1,"0-64","inc hosp"
"38",2025-11-22,0,"65-130","inc hosp"
"38",2025-11-29,4,"0-64","inc hosp"
"38",2025-11-29,1,"65-130","inc hosp"
"38",2025-12-06,2,"0-64","inc hosp"
"38",2025-12-06,0,"65-130","inc hosp"
"38",2025-12-13,7,"0-64","inc hosp"
"38",2025-12-13,2,"65-130","inc hosp"
"38",2025-12-20,8,"0-64","inc hosp"
"38",2025-12-20,6,"65-130","inc hosp"
"38",2025-12-27,17,"0-64","inc hosp"
"38",2025-12-27,6,"65-130","inc hosp"
"38",2026-01-03,22,"0-64","inc hosp"
"38",2026-01-03,15,"65-130","inc hosp"
"38",2026-01-10,15,"0-64","inc hosp"
"38",2026-01-10,5,"65-130","inc hosp"
"38",2026-01-17,12,"0-64","inc hosp"
"38",2026-01-17,5,"65-130","inc hosp"
"38",2026-01-24,22,"0-64","inc hosp"
"38",2026-01-24,13,"65-130","inc hosp"
"38",2026-01-31,10,"0-64","inc hosp"
"38",2026-01-31,4,"65-130","inc hosp"
"38",2026-02-07,6,"0-64","inc hosp"
"38",2026-02-07,4,"65-130","inc hosp"
"38",2026-02-14,12,"0-64","inc hosp"
"38",2026-02-14,10,"65-130","inc hosp"
"32",2025-10-04,13,"0-64","inc hosp"
"32",2025-10-04,5,"65-130","inc hosp"
"32",2025-10-11,8,"0-64","inc hosp"
"32",2025-10-11,6,"65-130","inc hosp"
"32",2025-10-18,12,"0-64","inc hosp"
"32",2025-10-18,7,"65-130","inc hosp"
"32",2025-10-25,7,"0-64","inc hosp"
"32",2025-10-25,5,"65-130","inc hosp"
"32",2025-11-01,12,"0-64","inc hosp"
"32",2025-11-01,7,"65-130","inc hosp"
"32",2025-11-08,6,"0-64","inc hosp"
"32",2025-11-08,6,"65-130","inc hosp"
"32",2025-11-15,15,"0-64","inc hosp"
"32",2025-11-15,5,"65-130","inc hosp"
"32",2025-11-22,11,"0-64","inc hosp"
"32",2025-11-22,4,"65-130","inc hosp"
"32",2025-11-29,3,"0-64","inc hosp"
"32",2025-11-29,0,"65-130","inc hosp"
"32",2025-12-06,6,"0-64","inc hosp"
"32",2025-12-06,1,"65-130","inc hosp"
"32",2025-12-13,9,"0-64","inc hosp"
"32",2025-12-13,2,"65-130","inc hosp"
"32",2025-12-20,7,"0-64","inc hosp"
"32",2025-12-20,6,"65-130","inc hosp"
"32",2025-12-27,7,"0-64","inc hosp"
"32",2025-12-27,5,"65-130","inc hosp"
"32",2026-01-03,10,"0-64","inc hosp"
"32",2026-01-03,5,"65-130","inc hosp"
"32",2026-01-10,5,"0-64","inc hosp"
"32",2026-01-10,3,"65-130","inc hosp"
"32",2026-01-17,3,"0-64","inc hosp"
"32",2026-01-17,3,"65-130","inc hosp"
"32",2026-01-24,6,"0-64","inc hosp"
"32",2026-01-24,1,"65-130","inc hosp"
"32",2026-01-31,5,"0-64","inc hosp"
"32",2026-01-31,4,"65-130","inc hosp"
"32",2026-02-07,7,"0-64","inc hosp"
"32",2026-02-07,6,"65-130","inc hosp"
"32",2026-02-14,11,"0-64","inc hosp"
"32",2026-02-14,6,"65-130","inc hosp"
"36",2025-10-04,154,"0-64","inc hosp"
"36",2025-10-04,79,"65-130","inc hosp"
"36",2025-10-11,133,"0-64","inc hosp"
"36",2025-10-11,75,"65-130","inc hosp"
"36",2025-10-18,86,"0-64","inc hosp"
"36",2025-10-18,63,"65-130","inc hosp"
"36",2025-10-25,72,"0-64","inc hosp"
"36",2025-10-25,49,"65-130","inc hosp"
"36",2025-11-01,77,"0-64","inc hosp"
"36",2025-11-01,59,"65-130","inc hosp"
"36",2025-11-08,81,"0-64","inc hosp"
"36",2025-11-08,46,"65-130","inc hosp"
"36",2025-11-15,75,"0-64","inc hosp"
"36",2025-11-15,43,"65-130","inc hosp"
"36",2025-11-22,53,"0-64","inc hosp"
"36",2025-11-22,48,"65-130","inc hosp"
"36",2025-11-29,69,"0-64","inc hosp"
"36",2025-11-29,70,"65-130","inc hosp"
"36",2025-12-06,82,"0-64","inc hosp"
"36",2025-12-06,64,"65-130","inc hosp"
"36",2025-12-13,90,"0-64","inc hosp"
"36",2025-12-13,76,"65-130","inc hosp"
"36",2025-12-20,105,"0-64","inc hosp"
"36",2025-12-20,84,"65-130","inc hosp"
"36",2025-12-27,133,"0-64","inc hosp"
"36",2025-12-27,91,"65-130","inc hosp"
"36",2026-01-03,153,"0-64","inc hosp"
"36",2026-01-03,102,"65-130","inc hosp"
"36",2026-01-10,129,"0-64","inc hosp"
"36",2026-01-10,79,"65-130","inc hosp"
"36",2026-01-17,137,"0-64","inc hosp"
"36",2026-01-17,82,"65-130","inc hosp"
"36",2026-01-24,113,"0-64","inc hosp"
"36",2026-01-24,59,"65-130","inc hosp"
"36",2026-01-31,116,"0-64","inc hosp"
"36",2026-01-31,66,"65-130","inc hosp"
"36",2026-02-07,114,"0-64","inc hosp"
"36",2026-02-07,59,"65-130","inc hosp"
"36",2026-02-14,96,"0-64","inc hosp"
"36",2026-02-14,66,"65-130","inc hosp"
"39",2024-10-12,5,"0-64","inc hosp"
"39",2024-10-12,1,"65-130","inc hosp"
"39",2024-10-19,40,"0-64","inc hosp"
"39",2024-10-19,12,"65-130","inc hosp"
"39",2024-10-26,47,"0-64","inc hosp"
"39",2024-10-26,23,"65-130","inc hosp"
"39",2024-11-02,67,"0-64","inc hosp"
"39",2024-11-02,53,"65-130","inc hosp"
"39",2024-11-09,111,"0-64","inc hosp"
"39",2024-11-09,101,"65-130","inc hosp"
"39",2024-11-16,100,"0-64","inc hosp"
"39",2024-11-16,85,"65-130","inc hosp"
"39",2024-11-23,91,"0-64","inc hosp"
"39",2024-11-23,78,"65-130","inc hosp"
"39",2024-11-30,105,"0-64","inc hosp"
"39",2024-11-30,77,"65-130","inc hosp"
"39",2024-12-07,127,"0-64","inc hosp"
"39",2024-12-07,85,"65-130","inc hosp"
"39",2024-12-14,160,"0-64","inc hosp"
"39",2024-12-14,115,"65-130","inc hosp"
"39",2024-12-21,210,"0-64","inc hosp"
"39",2024-12-21,142,"65-130","inc hosp"
"39",2024-12-28,272,"0-64","inc hosp"
"39",2024-12-28,176,"65-130","inc hosp"
"39",2025-01-04,352,"0-64","inc hosp"
"39",2025-01-04,308,"65-130","inc hosp"
"39",2025-01-11,271,"0-64","inc hosp"
"39",2025-01-11,208,"65-130","inc hosp"
"39",2025-01-18,249,"0-64","inc hosp"
"39",2025-01-18,193,"65-130","inc hosp"
"39",2025-01-25,251,"0-64","inc hosp"
"39",2025-01-25,140,"65-130","inc hosp"
"39",2025-02-01,230,"0-64","inc hosp"
"39",2025-02-01,175,"65-130","inc hosp"
"39",2025-02-08,233,"0-64","inc hosp"
"39",2025-02-08,154,"65-130","inc hosp"
"39",2025-02-15,200,"0-64","inc hosp"
"39",2025-02-15,150,"65-130","inc hosp"
"39",2025-02-22,173,"0-64","inc hosp"
"39",2025-02-22,134,"65-130","inc hosp"
"39",2025-03-01,171,"0-64","inc hosp"
"39",2025-03-01,104,"65-130","inc hosp"
"39",2025-03-08,159,"0-64","inc hosp"
"39",2025-03-08,103,"65-130","inc hosp"
"39",2025-03-15,123,"0-64","inc hosp"
"39",2025-03-15,82,"65-130","inc hosp"
"39",2025-03-22,108,"0-64","inc hosp"
"39",2025-03-22,97,"65-130","inc hosp"
"39",2025-03-29,95,"0-64","inc hosp"
"39",2025-03-29,63,"65-130","inc hosp"
"39",2025-04-05,76,"0-64","inc hosp"
"39",2025-04-05,54,"65-130","inc hosp"
"39",2025-04-12,74,"0-64","inc hosp"
"39",2025-04-12,37,"65-130","inc hosp"
"39",2025-04-19,57,"0-64","inc hosp"
"39",2025-04-19,45,"65-130","inc hosp"
"39",2025-04-26,50,"0-64","inc hosp"
"39",2025-04-26,46,"65-130","inc hosp"
"39",2025-05-03,58,"0-64","inc hosp"
"39",2025-05-03,50,"65-130","inc hosp"
"39",2025-05-10,36,"0-64","inc hosp"
"39",2025-05-10,28,"65-130","inc hosp"
"39",2025-05-17,29,"0-64","inc hosp"
"39",2025-05-17,21,"65-130","inc hosp"
"39",2025-05-24,25,"0-64","inc hosp"
"39",2025-05-24,12,"65-130","inc hosp"
"39",2025-05-31,33,"0-64","inc hosp"
"39",2025-05-31,15,"65-130","inc hosp"
"39",2025-06-07,29,"0-64","inc hosp"
"39",2025-06-07,13,"65-130","inc hosp"
"39",2025-06-14,21,"0-64","inc hosp"
"39",2025-06-14,14,"65-130","inc hosp"
"39",2025-06-21,25,"0-64","inc hosp"
"39",2025-06-21,16,"65-130","inc hosp"
"39",2025-06-28,31,"0-64","inc hosp"
"39",2025-06-28,10,"65-130","inc hosp"
"39",2025-07-05,20,"0-64","inc hosp"
"39",2025-07-05,14,"65-130","inc hosp"
"39",2025-07-12,28,"0-64","inc hosp"
"39",2025-07-12,21,"65-130","inc hosp"
"39",2025-07-19,25,"0-64","inc hosp"
"39",2025-07-19,15,"65-130","inc hosp"
"39",2025-07-26,32,"0-64","inc hosp"
"39",2025-07-26,25,"65-130","inc hosp"
"39",2025-08-02,35,"0-64","inc hosp"
"39",2025-08-02,21,"65-130","inc hosp"
"39",2025-08-09,46,"0-64","inc hosp"
"39",2025-08-09,27,"65-130","inc hosp"
"39",2025-08-16,57,"0-64","inc hosp"
"39",2025-08-16,39,"65-130","inc hosp"
"39",2025-08-23,78,"0-64","inc hosp"
"39",2025-08-23,39,"65-130","inc hosp"
"39",2025-08-30,76,"0-64","inc hosp"
"39",2025-08-30,36,"65-130","inc hosp"
"39",2025-09-06,84,"0-64","inc hosp"
"39",2025-09-06,67,"65-130","inc hosp"
"39",2025-09-13,109,"0-64","inc hosp"
"39",2025-09-13,68,"65-130","inc hosp"
"39",2025-09-20,108,"0-64","inc hosp"
"39",2025-09-20,57,"65-130","inc hosp"
"39",2025-09-27,96,"0-64","inc hosp"
"39",2025-09-27,52,"65-130","inc hosp"
"42",2025-10-04,154,"0-64","inc hosp"
"42",2025-10-04,71,"65-130","inc hosp"
"42",2025-10-11,114,"0-64","inc hosp"
"42",2025-10-11,79,"65-130","inc hosp"
"42",2025-10-18,96,"0-64","inc hosp"
"42",2025-10-18,64,"65-130","inc hosp"
"42",2025-10-25,96,"0-64","inc hosp"
"42",2025-10-25,62,"65-130","inc hosp"
"42",2025-11-01,72,"0-64","inc hosp"
"42",2025-11-01,52,"65-130","inc hosp"
"42",2025-11-08,86,"0-64","inc hosp"
"42",2025-11-08,37,"65-130","inc hosp"
"42",2025-11-15,88,"0-64","inc hosp"
"42",2025-11-15,55,"65-130","inc hosp"
"42",2025-11-22,77,"0-64","inc hosp"
"42",2025-11-22,74,"65-130","inc hosp"
"42",2025-11-29,108,"0-64","inc hosp"
"42",2025-11-29,83,"65-130","inc hosp"
"42",2025-12-06,136,"0-64","inc hosp"
"42",2025-12-06,81,"65-130","inc hosp"
"42",2025-12-13,148,"0-64","inc hosp"
"42",2025-12-13,95,"65-130","inc hosp"
"42",2025-12-20,184,"0-64","inc hosp"
"42",2025-12-20,101,"65-130","inc hosp"
"42",2025-12-27,206,"0-64","inc hosp"
"42",2025-12-27,147,"65-130","inc hosp"
"42",2026-01-03,282,"0-64","inc hosp"
"42",2026-01-03,185,"65-130","inc hosp"
"42",2026-01-10,275,"0-64","inc hosp"
"42",2026-01-10,165,"65-130","inc hosp"
"42",2026-01-17,285,"0-64","inc hosp"
"42",2026-01-17,155,"65-130","inc hosp"
"42",2026-01-24,214,"0-64","inc hosp"
"42",2026-01-24,176,"65-130","inc hosp"
"42",2026-01-31,208,"0-64","inc hosp"
"42",2026-01-31,201,"65-130","inc hosp"
"42",2026-02-07,199,"0-64","inc hosp"
"42",2026-02-07,151,"65-130","inc hosp"
"42",2026-02-14,192,"0-64","inc hosp"
"42",2026-02-14,114,"65-130","inc hosp"
"05",2024-10-12,1,"0-64","inc hosp"
"05",2024-10-12,0,"65-130","inc hosp"
"05",2024-10-19,3,"0-64","inc hosp"
"05",2024-10-19,3,"65-130","inc hosp"
"05",2024-10-26,4,"0-64","inc hosp"
"05",2024-10-26,2,"65-130","inc hosp"
"05",2024-11-02,7,"0-64","inc hosp"
"05",2024-11-02,7,"65-130","inc hosp"
"05",2024-11-09,10,"0-64","inc hosp"
"05",2024-11-09,28,"65-130","inc hosp"
"05",2024-11-16,9,"0-64","inc hosp"
"05",2024-11-16,17,"65-130","inc hosp"
"05",2024-11-23,21,"0-64","inc hosp"
"05",2024-11-23,11,"65-130","inc hosp"
"05",2024-11-30,28,"0-64","inc hosp"
"05",2024-11-30,7,"65-130","inc hosp"
"05",2024-12-07,18,"0-64","inc hosp"
"05",2024-12-07,14,"65-130","inc hosp"
"05",2024-12-14,21,"0-64","inc hosp"
"05",2024-12-14,11,"65-130","inc hosp"
"05",2024-12-21,29,"0-64","inc hosp"
"05",2024-12-21,12,"65-130","inc hosp"
"05",2024-12-28,41,"0-64","inc hosp"
"05",2024-12-28,21,"65-130","inc hosp"
"05",2025-01-04,46,"0-64","inc hosp"
"05",2025-01-04,40,"65-130","inc hosp"
"05",2025-01-11,23,"0-64","inc hosp"
"05",2025-01-11,27,"65-130","inc hosp"
"05",2025-01-18,23,"0-64","inc hosp"
"05",2025-01-18,27,"65-130","inc hosp"
"05",2025-01-25,31,"0-64","inc hosp"
"05",2025-01-25,22,"65-130","inc hosp"
"05",2025-02-01,42,"0-64","inc hosp"
"05",2025-02-01,24,"65-130","inc hosp"
"05",2025-02-08,31,"0-64","inc hosp"
"05",2025-02-08,32,"65-130","inc hosp"
"05",2025-02-15,37,"0-64","inc hosp"
"05",2025-02-15,25,"65-130","inc hosp"
"05",2025-02-22,28,"0-64","inc hosp"
"05",2025-02-22,21,"65-130","inc hosp"
"05",2025-03-01,24,"0-64","inc hosp"
"05",2025-03-01,20,"65-130","inc hosp"
"05",2025-03-08,36,"0-64","inc hosp"
"05",2025-03-08,25,"65-130","inc hosp"
"05",2025-03-15,27,"0-64","inc hosp"
"05",2025-03-15,21,"65-130","inc hosp"
"05",2025-03-22,16,"0-64","inc hosp"
"05",2025-03-22,10,"65-130","inc hosp"
"05",2025-03-29,27,"0-64","inc hosp"
"05",2025-03-29,19,"65-130","inc hosp"
"05",2025-04-05,14,"0-64","inc hosp"
"05",2025-04-05,10,"65-130","inc hosp"
"05",2025-04-12,12,"0-64","inc hosp"
"05",2025-04-12,10,"65-130","inc hosp"
"05",2025-04-19,7,"0-64","inc hosp"
"05",2025-04-19,8,"65-130","inc hosp"
"05",2025-04-26,9,"0-64","inc hosp"
"05",2025-04-26,7,"65-130","inc hosp"
"05",2025-05-03,10,"0-64","inc hosp"
"05",2025-05-03,7,"65-130","inc hosp"
"05",2025-05-10,5,"0-64","inc hosp"
"05",2025-05-10,3,"65-130","inc hosp"
"05",2025-05-17,8,"0-64","inc hosp"
"05",2025-05-17,8,"65-130","inc hosp"
"05",2025-05-24,7,"0-64","inc hosp"
"05",2025-05-24,7,"65-130","inc hosp"
"05",2025-05-31,6,"0-64","inc hosp"
"05",2025-05-31,3,"65-130","inc hosp"
"05",2025-06-07,10,"0-64","inc hosp"
"05",2025-06-07,3,"65-130","inc hosp"
"05",2025-06-14,6,"0-64","inc hosp"
"05",2025-06-14,3,"65-130","inc hosp"
"05",2025-06-21,8,"0-64","inc hosp"
"05",2025-06-21,5,"65-130","inc hosp"
"05",2025-06-28,6,"0-64","inc hosp"
"05",2025-06-28,3,"65-130","inc hosp"
"05",2025-07-05,8,"0-64","inc hosp"
"05",2025-07-05,0,"65-130","inc hosp"
"05",2025-07-12,7,"0-64","inc hosp"
"05",2025-07-12,3,"65-130","inc hosp"
"05",2025-07-19,7,"0-64","inc hosp"
"05",2025-07-19,3,"65-130","inc hosp"
"05",2025-07-26,11,"0-64","inc hosp"
"05",2025-07-26,2,"65-130","inc hosp"
"05",2025-08-02,8,"0-64","inc hosp"
"05",2025-08-02,1,"65-130","inc hosp"
"05",2025-08-09,6,"0-64","inc hosp"
"05",2025-08-09,1,"65-130","inc hosp"
"05",2025-08-16,9,"0-64","inc hosp"
"05",2025-08-16,2,"65-130","inc hosp"
"05",2025-08-23,15,"0-64","inc hosp"
"05",2025-08-23,6,"65-130","inc hosp"
"05",2025-08-30,13,"0-64","inc hosp"
"05",2025-08-30,6,"65-130","inc hosp"
"05",2025-09-06,13,"0-64","inc hosp"
"05",2025-09-06,12,"65-130","inc hosp"
"05",2025-09-13,19,"0-64","inc hosp"
"05",2025-09-13,28,"65-130","inc hosp"
"05",2025-09-20,16,"0-64","inc hosp"
"05",2025-09-20,18,"65-130","inc hosp"
"05",2025-09-27,12,"0-64","inc hosp"
"05",2025-09-27,4,"65-130","inc hosp"
"23",2024-10-12,0,"0-64","inc hosp"
"23",2024-10-12,0,"65-130","inc hosp"
"23",2024-10-19,4,"0-64","inc hosp"
"23",2024-10-19,2,"65-130","inc hosp"
"23",2024-10-26,3,"0-64","inc hosp"
"23",2024-10-26,1,"65-130","inc hosp"
"23",2024-11-02,3,"0-64","inc hosp"
"23",2024-11-02,2,"65-130","inc hosp"
"23",2024-11-09,9,"0-64","inc hosp"
"23",2024-11-09,11,"65-130","inc hosp"
"23",2024-11-16,5,"0-64","inc hosp"
"23",2024-11-16,5,"65-130","inc hosp"
"23",2024-11-23,2,"0-64","inc hosp"
"23",2024-11-23,4,"65-130","inc hosp"
"23",2024-11-30,7,"0-64","inc hosp"
"23",2024-11-30,5,"65-130","inc hosp"
"23",2024-12-07,6,"0-64","inc hosp"
"23",2024-12-07,5,"65-130","inc hosp"
"23",2024-12-14,7,"0-64","inc hosp"
"23",2024-12-14,4,"65-130","inc hosp"
"23",2024-12-21,6,"0-64","inc hosp"
"23",2024-12-21,4,"65-130","inc hosp"
"23",2024-12-28,13,"0-64","inc hosp"
"23",2024-12-28,11,"65-130","inc hosp"
"23",2025-01-04,26,"0-64","inc hosp"
"23",2025-01-04,20,"65-130","inc hosp"
"23",2025-01-11,31,"0-64","inc hosp"
"23",2025-01-11,20,"65-130","inc hosp"
"23",2025-01-18,31,"0-64","inc hosp"
"23",2025-01-18,29,"65-130","inc hosp"
"23",2025-01-25,17,"0-64","inc hosp"
"23",2025-01-25,19,"65-130","inc hosp"
"23",2025-02-01,17,"0-64","inc hosp"
"23",2025-02-01,12,"65-130","inc hosp"
"23",2025-02-08,12,"0-64","inc hosp"
"23",2025-02-08,9,"65-130","inc hosp"
"23",2025-02-15,7,"0-64","inc hosp"
"23",2025-02-15,5,"65-130","inc hosp"
"23",2025-02-22,5,"0-64","inc hosp"
"23",2025-02-22,2,"65-130","inc hosp"
"23",2025-03-01,3,"0-64","inc hosp"
"23",2025-03-01,1,"65-130","inc hosp"
"23",2025-03-08,3,"0-64","inc hosp"
"23",2025-03-08,3,"65-130","inc hosp"
"23",2025-03-15,4,"0-64","inc hosp"
"23",2025-03-15,3,"65-130","inc hosp"
"23",2025-03-22,1,"0-64","inc hosp"
"23",2025-03-22,2,"65-130","inc hosp"
"23",2025-03-29,1,"0-64","inc hosp"
"23",2025-03-29,0,"65-130","inc hosp"
"23",2025-04-05,1,"0-64","inc hosp"
"23",2025-04-05,0,"65-130","inc hosp"
"23",2025-04-12,1,"0-64","inc hosp"
"23",2025-04-12,2,"65-130","inc hosp"
"23",2025-04-19,0,"0-64","inc hosp"
"23",2025-04-19,2,"65-130","inc hosp"
"23",2025-04-26,1,"0-64","inc hosp"
"23",2025-04-26,0,"65-130","inc hosp"
"23",2025-05-03,1,"0-64","inc hosp"
"23",2025-05-03,1,"65-130","inc hosp"
"23",2025-05-10,3,"0-64","inc hosp"
"23",2025-05-10,2,"65-130","inc hosp"
"23",2025-05-17,0,"0-64","inc hosp"
"23",2025-05-17,0,"65-130","inc hosp"
"23",2025-05-24,0,"0-64","inc hosp"
"23",2025-05-24,2,"65-130","inc hosp"
"23",2025-05-31,1,"0-64","inc hosp"
"23",2025-05-31,0,"65-130","inc hosp"
"23",2025-06-07,0,"0-64","inc hosp"
"23",2025-06-07,1,"65-130","inc hosp"
"23",2025-06-14,0,"0-64","inc hosp"
"23",2025-06-14,1,"65-130","inc hosp"
"23",2025-06-21,1,"0-64","inc hosp"
"23",2025-06-21,0,"65-130","inc hosp"
"23",2025-06-28,0,"0-64","inc hosp"
"23",2025-06-28,0,"65-130","inc hosp"
"23",2025-07-05,0,"0-64","inc hosp"
"23",2025-07-05,0,"65-130","inc hosp"
"23",2025-07-12,0,"0-64","inc hosp"
"23",2025-07-12,1,"65-130","inc hosp"
"23",2025-07-19,3,"0-64","inc hosp"
"23",2025-07-19,0,"65-130","inc hosp"
"23",2025-07-26,2,"0-64","inc hosp"
"23",2025-07-26,0,"65-130","inc hosp"
"23",2025-08-02,1,"0-64","inc hosp"
"23",2025-08-02,0,"65-130","inc hosp"
"23",2025-08-09,0,"0-64","inc hosp"
"23",2025-08-09,1,"65-130","inc hosp"
"23",2025-08-16,2,"0-64","inc hosp"
"23",2025-08-16,3,"65-130","inc hosp"
"23",2025-08-23,0,"0-64","inc hosp"
"23",2025-08-23,1,"65-130","inc hosp"
"23",2025-08-30,3,"0-64","inc hosp"
"23",2025-08-30,4,"65-130","inc hosp"
"23",2025-09-06,2,"0-64","inc hosp"
"23",2025-09-06,6,"65-130","inc hosp"
"23",2025-09-13,3,"0-64","inc hosp"
"23",2025-09-13,4,"65-130","inc hosp"
"23",2025-09-20,5,"0-64","inc hosp"
"23",2025-09-20,1,"65-130","inc hosp"
"23",2025-09-27,0,"0-64","inc hosp"
"23",2025-09-27,2,"65-130","inc hosp"
"26",2024-10-12,9,"0-64","inc hosp"
"26",2024-10-12,4,"65-130","inc hosp"
"26",2024-10-19,9,"0-64","inc hosp"
"26",2024-10-19,14,"65-130","inc hosp"
"26",2024-10-26,15,"0-64","inc hosp"
"26",2024-10-26,17,"65-130","inc hosp"
"26",2024-11-02,41,"0-64","inc hosp"
"26",2024-11-02,35,"65-130","inc hosp"
"26",2024-11-09,188,"0-64","inc hosp"
"26",2024-11-09,142,"65-130","inc hosp"
"26",2024-11-16,206,"0-64","inc hosp"
"26",2024-11-16,140,"65-130","inc hosp"
"26",2024-11-23,139,"0-64","inc hosp"
"26",2024-11-23,96,"65-130","inc hosp"
"26",2024-11-30,166,"0-64","inc hosp"
"26",2024-11-30,140,"65-130","inc hosp"
"26",2024-12-07,168,"0-64","inc hosp"
"26",2024-12-07,126,"65-130","inc hosp"
"26",2024-12-14,207,"0-64","inc hosp"
"26",2024-12-14,168,"65-130","inc hosp"
"26",2024-12-21,154,"0-64","inc hosp"
"26",2024-12-21,113,"65-130","inc hosp"
"26",2024-12-28,167,"0-64","inc hosp"
"26",2024-12-28,192,"65-130","inc hosp"
"26",2025-01-04,219,"0-64","inc hosp"
"26",2025-01-04,218,"65-130","inc hosp"
"26",2025-01-11,305,"0-64","inc hosp"
"26",2025-01-11,220,"65-130","inc hosp"
"26",2025-01-18,228,"0-64","inc hosp"
"26",2025-01-18,175,"65-130","inc hosp"
"26",2025-01-25,269,"0-64","inc hosp"
"26",2025-01-25,224,"65-130","inc hosp"
"26",2025-02-01,240,"0-64","inc hosp"
"26",2025-02-01,179,"65-130","inc hosp"
"26",2025-02-08,272,"0-64","inc hosp"
"26",2025-02-08,203,"65-130","inc hosp"
"26",2025-02-15,249,"0-64","inc hosp"
"26",2025-02-15,178,"65-130","inc hosp"
"26",2025-02-22,188,"0-64","inc hosp"
"26",2025-02-22,128,"65-130","inc hosp"
"26",2025-03-01,217,"0-64","inc hosp"
"26",2025-03-01,160,"65-130","inc hosp"
"26",2025-03-08,189,"0-64","inc hosp"
"26",2025-03-08,130,"65-130","inc hosp"
"26",2025-03-15,149,"0-64","inc hosp"
"26",2025-03-15,113,"65-130","inc hosp"
"26",2025-03-22,190,"0-64","inc hosp"
"26",2025-03-22,143,"65-130","inc hosp"
"26",2025-03-29,212,"0-64","inc hosp"
"26",2025-03-29,162,"65-130","inc hosp"
"26",2025-04-05,134,"0-64","inc hosp"
"26",2025-04-05,98,"65-130","inc hosp"
"26",2025-04-12,160,"0-64","inc hosp"
"26",2025-04-12,102,"65-130","inc hosp"
"26",2025-04-19,117,"0-64","inc hosp"
"26",2025-04-19,126,"65-130","inc hosp"
"26",2025-04-26,112,"0-64","inc hosp"
"26",2025-04-26,71,"65-130","inc hosp"
"26",2025-05-03,78,"0-64","inc hosp"
"26",2025-05-03,66,"65-130","inc hosp"
"26",2025-05-10,60,"0-64","inc hosp"
"26",2025-05-10,38,"65-130","inc hosp"
"26",2025-05-17,78,"0-64","inc hosp"
"26",2025-05-17,67,"65-130","inc hosp"
"26",2025-05-24,57,"0-64","inc hosp"
"26",2025-05-24,46,"65-130","inc hosp"
"26",2025-05-31,35,"0-64","inc hosp"
"26",2025-05-31,32,"65-130","inc hosp"
"26",2025-06-07,37,"0-64","inc hosp"
"26",2025-06-07,28,"65-130","inc hosp"
"26",2025-06-14,23,"0-64","inc hosp"
"26",2025-06-14,11,"65-130","inc hosp"
"26",2025-06-21,19,"0-64","inc hosp"
"26",2025-06-21,10,"65-130","inc hosp"
"26",2025-06-28,25,"0-64","inc hosp"
"26",2025-06-28,12,"65-130","inc hosp"
"26",2025-07-05,17,"0-64","inc hosp"
"26",2025-07-05,14,"65-130","inc hosp"
"26",2025-07-12,18,"0-64","inc hosp"
"26",2025-07-12,10,"65-130","inc hosp"
